static,update,url,pfp_url,init_game,init_monkey,init_bloon,name,game_count,monkeys_placed,bloons_popped,time,time_game_time,tiers,tiers_game_time,cash,cash_game_time,daily_chest,init_follower,follower,time_ago,init_dart,init_boomer,init_bomb,init_tack,init_ice,init_glue,init_sniper,init_sub,init_boat,init_ace,init_heli,init_mortar,init_dartling,init_wizard,init_super,init_ninja,init_alch,init_druid,init_merm,init_farm,init_spac,init_village,init_engie,init_beast,init_brickell,init_adora,init_benjamin,init_churchill,init_corvus,init_etienne,init_ezili,init_geraldo,init_gwendolin,init_obyn,init_pat,init_psi,init_quincy,init_rosalia,init_sauda,init_jones,dart,boomer,bomb,tack,ice,glue,sniper,sub,boat,ace,heli,mortar,dartling,wizard,super,ninja,alch,druid,merm,farm,spac,village,engie,beast,brickell,adora,benjamin,churchill,corvus,etienne,ezili,geraldo,gwendolin,obyn,pat,psi,quincy,rosalia,sauda,jones,last_online,last_online_time,last_update,scoringType
,,https://data.ninjakiwi.com/btd6/users/9fb815de8bc3f9f31810dc4d0b22e171cd024cb59f13de3f,https://static-api.nkstatic.com/appdocs/4/assets/opendata/158a470e0cee590448f4cf8a509ee75e_ProfileAvatar108.png,2669,59241,420313696,01:30.60 Blast,58,2562,21026085,0.0,0.0,0.0,0.0,1023,49900,167,777,24,,6048,752,2114,1915,1378,432,2080,2944,4330,1539,334,58,741,1314,1523,1229,913,2089,1290,6486,7797,3845,6610,263,1,13,265,15,0,1,48,82,6,26,3,10,291,12,426,17,147,51,8,428,27,22,71,91,137,105,8,0,38,136,18,23,17,4,43,401,313,142,307,10,0,0,1,0,0,0,0,0,0,0,0,0,9,0,5,0,91,,1,LeastCash
,,https://data.ninjakiwi.com/btd6/users/9cec1eded894a8a6184a8d420925e575ca5615bacd17d83e,https://static-api.nkstatic.com/appdocs/4/assets/opendata/8d1f5c0e0b236db312bc778b894501a7_ProfileAvatar40.png,16919,100015,917037215,Katabu,1,15,860480,0.0,0.0,0.0,0.0,430333,138937000,971,818,8,,12928,2179,1539,1244,2071,1405,4937,5271,4041,3439,791,593,1340,2278,2253,3803,4136,2169,366,10684,5484,6530,5947,767,146,109,474,196,74,238,159,1185,346,823,267,100,464,25,171,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,nan
,,https://data.ninjakiwi.com/btd6/users/9cb942d8d7c2ada01b44db1f0b20b47ecc0d15b8c845df6d,https://static-api.nkstatic.com/appdocs/4/assets/opendata/fde872ddfd1aa89d03193297e7d28762_ProfileAvatar75.png,2808,37985,292788289,MehalicPops,40,1364,9459594,0.0,0.0,0.0,0.0,262,1211300,168,495,150,,4569,1610,482,1618,1338,975,1091,877,2208,1225,619,264,768,1156,931,2595,1577,650,814,3139,2035,2269,2855,351,96,26,121,28,4,9,46,221,223,12,11,5,37,10,468,37,29,111,10,11,24,22,18,191,120,3,0,1,16,24,29,101,74,20,52,201,68,99,104,14,2,2,0,0,0,7,0,0,0,0,4,0,0,0,7,0,484,,13,nan
,,https://data.ninjakiwi.com/btd6/users/9fbc1edf8c96a8a74d138d4f5a74e670c8571fbdcb16d06c,https://static-api.nkstatic.com/appdocs/4/assets/opendata/3adb5888878230a9d5c5cb15e12f1fe5_ProfileAvatar111.png,11616,158499,923205654,Cici,606,3446,102005666,0.0,0.0,0.0,0.0,475800,81219000,712,304,2,,13058,3300,2879,5257,3395,2540,8356,5367,10525,5997,1278,679,1526,4915,4732,6243,6104,2849,324,26865,7208,13080,15322,695,100,388,312,267,42,1121,118,1529,254,314,88,256,354,10,636,215,1,17,26,2,27,10,21,3,15,2,17,16,2,26,19,33,5,2086,4,1,34,11,79,452,0,9,0,101,0,0,0,0,0,427,0,0,0,0,0,0,0,,0,nan
,,https://data.ninjakiwi.com/btd6/users/9ce9418cdac2a8a14e458a4e5871e77f98511feaca118a3e,https://static-api.nkstatic.com/appdocs/4/assets/opendata/4f4e181a56ff01af1cfd934d2d8da55d_ProfileAvatar90.png,15952,124784,740052771,FraiseTagada,27,354,2959572,0.0,0.0,0.0,0.0,193,391200,730,121,3,,14384,4983,4685,4516,4134,1905,7285,6054,5705,2709,1620,1124,1172,3537,2706,6798,8337,2725,85,13849,5113,9742,6404,228,139,299,567,115,0,649,86,439,336,398,283,164,323,17,896,272,109,17,0,21,3,5,22,0,0,0,0,0,21,1,2,21,18,0,0,30,22,29,19,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,7,0,0,,0,nan
,,https://data.ninjakiwi.com/btd6/users/9fbd1582d992aff31c4b884c0c77e522ca5214ed9d168a3b,https://static-api.nkstatic.com/appdocs/4/assets/opendata/27759e5e005688c57acaf5cad2c790ac_ProfileAvatar56.png,12191,75020,891317314,3. 1415926,180,1550,18721294,0.0,0.0,0.0,0.0,496233,17997000,691,187,0,,8339,2667,1202,2049,987,1015,3821,4466,5421,3090,1617,675,1019,2750,1865,2725,3633,3372,459,7384,2012,5805,2748,400,208,203,918,184,74,270,103,231,119,806,37,300,534,67,1347,97,358,35,15,1,0,7,7,11,4,83,12,1,18,7,10,5,16,673,4,14,27,40,42,0,0,0,8,0,0,0,0,2,0,131,0,0,2,0,17,0,0,,0,nan
,,https://data.ninjakiwi.com/btd6/users/9fb8138dd8c0fdad19408b435c22e47e9a0c1aee9e13de6d,https://static-api.nkstatic.com/appdocs/4/assets/opendata/897a07d7352cf7eba60cff2ebc6b4ff4_ProfileAvatar50.png,4485,59063,524303648,Express,120,5641,9605086,0.0,0.0,0.0,0.0,479,170600,150,21,1,,5616,1279,821,2593,1107,941,1444,3711,5624,1575,772,244,474,2232,1003,894,1108,1628,738,8959,3877,4100,4853,972,93,4,253,37,4,59,75,257,6,116,6,30,117,50,1372,19,119,27,12,234,44,17,28,453,698,244,38,1,14,254,10,185,67,13,52,1574,68,535,875,31,1,5,2,0,0,0,13,1,0,2,0,0,2,2,20,0,0,,0,nan
,,https://data.ninjakiwi.com/btd6/users/9fba1ed8dd96aca31d17864f5c26b372c5524eba9d118a3d,https://static-api.nkstatic.com/appdocs/4/assets/opendata/58c6650f0e67a4737d16441bb0358fc0_ProfileAvatar73.png,3326,53293,407806727,oliwka,10,1242,1354785,0.0,0.0,0.0,0.0,479050,220287000,282,3,0,,4943,2429,870,2510,1279,515,1402,1791,4358,1757,621,331,900,1730,810,3040,1743,1488,1021,7534,2899,3855,2606,1094,59,36,124,29,67,37,127,181,72,134,57,121,141,131,405,45,130,80,0,1,2,1,4,126,140,63,1,0,9,152,0,62,3,1,18,193,0,111,142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5153,,0,nan
,,https://data.ninjakiwi.com/btd6/users/9fbe13de8e91fea51116dd420e7ae67fce0114bccb17dc69,https://static-api.nkstatic.com/appdocs/4/assets/opendata/c91b34aa57f255f02b139d56ce8d083c_ProfileAvatar49.png,3248,95933,316740517,pllan,106,1630,13921311,0.0,0.0,0.0,0.0,163,418000,437,114,2,,11193,3821,2389,2225,1530,1430,4751,3088,8884,2263,467,112,1344,486,3042,6754,2713,1562,72,19605,2381,6604,7547,99,4,5,727,3,3,51,13,289,38,41,31,63,45,17,230,10,521,94,9,4,1,10,8,56,3,120,12,0,39,37,6,16,32,29,21,119,272,66,83,11,0,0,19,0,0,14,0,1,1,0,0,0,5,11,10,0,385,,0,nan
,,https://data.ninjakiwi.com/btd6/users/9ce9418b89c2f9f41a428c1a5a70e77f9d031beeca46d96a,https://static-api.nkstatic.com/appdocs/4/assets/opendata/51524359fcf0d2950590fed2a24ede0e_ProfileAvatar68.png,3616,34864,291357947,VadimX,33,772,5798537,0.0,0.0,0.0,0.0,241,321300,169,61,8,,2888,1353,939,2345,1475,606,1076,1470,2375,2022,661,281,577,1279,1389,2040,749,1266,654,2270,2088,1483,1080,977,35,132,218,40,25,89,78,67,73,135,18,18,76,69,388,59,203,20,22,73,2,12,4,88,1,43,4,0,24,31,24,1,6,0,7,69,78,11,31,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,14,0,321,,0,nan
,,https://data.ninjakiwi.com/btd6/users/9fb9468ade90aca511178f430c71b775cf0018ee9a43d93d,https://static-api.nkstatic.com/appdocs/4/assets/opendata/c222d33c20b59c0a4d8d85fcb20e9ef4_ProfileAvatar33.png,1739,27330,249804479,buddyza199,114,1025,10080822,0.0,0.0,0.0,0.0,103,531600,197,2,0,,1761,1324,390,1184,528,493,678,856,2387,694,197,92,193,1013,529,2308,809,523,291,5571,812,1794,1537,380,23,25,109,25,2,5,73,156,21,27,3,23,147,1,326,19,99,27,2,127,11,51,68,27,19,5,8,0,31,10,9,32,51,20,16,155,78,87,28,0,0,0,4,0,0,2,1,1,5,0,0,1,9,0,41,0,217,,0,nan
,,https://data.ninjakiwi.com/btd6/users/9fb8418e8991ada149468f180c20e374c95048bf9945dd6a,https://static-api.nkstatic.com/appdocs/4/assets/opendata/3adb5888878230a9d5c5cb15e12f1fe5_ProfileAvatar111.png,450,5752,45734714,MABO YT :),166,2217,17642931,0.0,0.0,0.0,0.0,330,399200,19,11,1,,342,249,54,64,66,98,217,424,479,121,68,14,57,222,16,185,550,182,139,698,274,524,575,3,0,0,39,38,0,0,17,0,13,7,0,0,16,0,0,0,105,240,6,13,21,11,27,113,196,101,7,0,35,83,21,44,76,40,20,484,30,190,248,61,0,4,5,3,0,0,4,4,1,10,0,0,9,0,5,0,67,,0,nan
,,https://data.ninjakiwi.com/btd6/users/9fbb44898a97fdad4a4b8d4f5f20e32598511ce89e45da3a,https://static-api.nkstatic.com/appdocs/4/assets/opendata/e02041c502508f551690933405cb548d_ProfileAvatar96.png,6192,70117,623296455,JmTrad,66,1134,12750116,0.0,0.0,0.0,0.0,178,457900,602,8,0,,5506,4685,1595,3296,1655,937,2411,1978,4448,3510,568,449,679,2059,1327,3883,3169,3490,369,10516,2836,3679,2532,971,81,117,326,115,83,108,121,219,200,385,71,151,217,32,1253,89,312,119,2,144,9,27,12,59,14,22,8,1,43,31,13,12,31,22,8,50,80,26,10,28,0,0,8,0,0,4,3,0,4,6,0,0,9,1,16,0,549,,0,nan
,,https://data.ninjakiwi.com/btd6/users/9cea10df8d95f1ac1c43dd485a26e77fce554fb99d13dc6a,https://static-api.nkstatic.com/appdocs/4/assets/opendata/2566e9d027fe699d362170b8c8d82ef5_ProfileAvatar43.png,3060,68315,333282824,pickandshot,24,1264,2844201,0.0,0.0,0.0,0.0,281,524700,493,35,0,,5841,2286,1229,1944,1497,887,2452,2227,5054,1875,644,387,938,1694,2132,4316,2497,2005,332,14618,2153,5107,3408,1043,69,60,300,29,64,47,72,219,56,131,57,44,51,12,76,68,149,3,3,45,17,8,39,18,143,43,6,0,13,44,22,35,36,2,10,373,20,91,91,41,4,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,43,,0,nan
,,https://data.ninjakiwi.com/btd6/users/9cb6178ddcc7f9f01a4a874c5d25e726cc5548be97468b6a,https://static-api.nkstatic.com/appdocs/4/assets/opendata/c8bf00671de2364f03e72ec73bf26419_ProfileAvatar14.png,42303,534194,3745639617,Monster,40,137,1170535,0.0,0.0,0.0,0.0,567300,135790000,2502,878,0,,39326,15465,10645,13401,11343,6824,21438,15990,41511,13075,5318,2189,4653,9709,10290,21491,21508,12772,1215,91582,15509,35428,28424,1826,467,643,6626,708,97,1106,686,1786,3158,1756,870,858,1128,209,1558,774,1,14,0,0,1,13,6,1,0,0,23,0,10,0,0,4,15,10,0,0,2,6,1,1,0,1,0,0,0,0,0,0,16,0,0,0,0,2,10,0,0,,0,nan
,,https://data.ninjakiwi.com/btd6/users/9ced158ad6c7abf74d408e1e5f22b424cd0148b99a43dc3f,https://static-api.nkstatic.com/appdocs/4/assets/opendata/fa82e00cbf8f0cf7204a4d01e598e8d9_ProfileAvatar78.png,11439,159639,1109793078,Ayeccs,0,0,0,0.0,0.0,0.0,0.0,568267,128036000,1353,142,0,,12993,10082,3853,5461,4907,1888,5520,4888,11943,5403,1742,953,1850,3441,3473,10762,4824,3923,128,23187,2967,9935,7747,236,191,174,837,205,36,277,173,419,568,296,168,118,683,19,844,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,,0,nan
,,https://data.ninjakiwi.com/btd6/users/9ce9418ad6c2fff6184a8c1a0b75e77ecc0c19b89e11dc69,https://static-api.nkstatic.com/appdocs/4/assets/opendata/c1967adc6df2da4f101ef3112206484a_ProfileAvatar16.png,10665,118761,703932941,Jonya,1,6,261120,0.0,0.0,0.0,0.0,568550,30904000,831,81,0,,12503,6899,2217,3628,2376,1402,4776,4341,13073,1977,1174,278,1164,3453,2324,8182,3590,4744,234,21186,3720,7846,3498,148,85,247,775,100,11,112,96,272,125,849,161,195,249,19,660,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71,,0,nan
